takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,DO_prob,PD_prob,BERT_ratio,BehavDOpreference,ngram_ratio,LSTM_ratio,GPT2_ratio,XLNet_ratio,GPT2_large_ratio,Big_LSTM_ratio
FALSE,FALSE,non-alternating,87,87,Juan screeched the man who was wearing the hat a thought,Juan screeched a thought to the man who was wearing the hat,indef,4,longDefinite,4666,92,-33.10170530328469,-26.059258185472572,-7.042447117812117,24.428571428571427,-0.6650619506835938,-3.643206477165222,-5.043321251869202,-5.113831400871277,-10.18606123328209,-19.122345805168152
FALSE,FALSE,non-alternating,87,87,Mary screeched a woman wearing a hat a thought,Mary screeched a thought to a woman wearing a hat,indef,4,longIndefinite,4667,43,-33.10978769660869,-29.08786556893392,-4.02192212767477,19.2,0.24620437622070312,-3.5758785009384155,-3.949259638786316,6.084225416183472,-4.555876046419144,-6.316139221191406
FALSE,FALSE,non-alternating,87,87,Alice screeched him a thought,Alice screeched a thought to him,indef,4,pronoun,4668,94,-30.35904385802496,-23.51086140868938,-6.848182449335582,46.125,2.6441268920898438,0.6518715620040894,4.828414440155029,2.1436076164245605,-0.4173855781555176,-1.0336802005767822
FALSE,FALSE,non-alternating,87,87,John screeched the man a thought,John screeched a thought to the man,indef,4,shortDefinite,4669,44,-26.375541895824426,-21.704587796499254,-4.670954099325172,26.571428571428573,1.0458030700683594,0.6007022857666016,-0.5812959671020508,0.8842940330505371,-1.0036797523498535,-2.12713360786438
FALSE,FALSE,non-alternating,87,87,Maria screeched a man a thought,Maria screeched a thought to a man,indef,4,shortIndefinite,4670,95,-36.719286890438525,-31.468195448404003,-5.251091442034522,10.0,1.7645797729492188,-0.2779068946838379,-1.079577922821045,-0.7540207803249359,-1.8826258182525635,-5.715038061141968
FALSE,FALSE,non-alternating,87,87,Maria screeched the woman who was from work something,Maria screeched something to the woman who was from work,something,5,longDefinite,4671,46,-37.35057307235547,-30.428088701833985,-6.922484370521488,4.833333333333333,-0.15600967407226562,4.231698155403137,-8.991708040237427,-0.7699587345123291,-12.523349285125732,2.134934425354004
FALSE,FALSE,non-alternating,87,87,Mary screeched a woman from work something,Mary screeched something to a woman from work,something,5,longIndefinite,4672,96,-45.40374031310057,-27.431865990865845,-17.971874322234726,9.363636363636363,0.3485527038574219,-0.7595778703689575,-5.864963054656982,-1.1143081188201904,-5.977899074554443,-5.165436506271362
FALSE,FALSE,non-alternating,87,87,Mary screeched him something,Mary screeched something to him,something,5,pronoun,4673,47,-26.087306596706185,-20.304618410315015,-5.782688186391169,13.333333333333334,2.190603256225586,-2.984798550605774,-3.6497654914855957,0.8912404775619507,-5.292304277420044,-2.8513022661209106
FALSE,FALSE,non-alternating,87,87,Bob screeched the man something,Bob screeched something to the man,something,5,shortDefinite,4674,97,-28.944900439506455,-20.422791269855225,-8.52210916965123,18.6,-0.07705497741699219,-1.3672361373901367,-7.442070722579956,0.6713042259216309,-9.385085999965668,-6.784140586853027
FALSE,FALSE,non-alternating,87,87,Alice screeched a man something,Alice screeched something to a man,something,5,shortIndefinite,4675,48,-35.04849774091417,-22.661367662329212,-12.38713007858496,10.833333333333334,0.17754173278808594,-0.4256770610809326,-7.36611795425415,5.138906478881836,-7.525744438171387,2.2506625652313232
FALSE,FALSE,non-alternating,88,88,Michael snarled the man from work the directions,Michael snarled the directions to the man from work,def,1,longDefinite,4676,99,-67.00247664621565,-42.312259081110824,-24.69021756510483,14.454545454545455,-0.06728744506835938,-2.869477868080139,-4.717920422554016,-6.870532989501953,-6.247953653335571,-13.194526314735413
FALSE,FALSE,non-alternating,88,88,Alice snarled a man who was wearing a hat the directions,Alice snarled the directions to a man who was wearing a hat,def,1,longIndefinite,4677,49,-50.83031417708844,-35.817722812178545,-15.012591364909895,8.846153846153847,-1.8284072875976562,-7.608911037445068,-2.722929358482361,-4.566332817077637,-8.576438549906015,-22.565452933311462
FALSE,FALSE,non-alternating,88,88,Linda snarled him the directions,Linda snarled the directions to him,def,1,pronoun,4678,0,-52.206111909472384,-37.47133935143938,-14.734772558033,18.666666666666668,2.0994796752929688,-1.5596328973770142,1.1513581275939941,-1.3350520133972168,-2.4667787551879883,-9.01838207244873
FALSE,FALSE,non-alternating,88,88,Maria snarled the woman the directions,Maria snarled the directions to the woman,def,1,shortDefinite,4679,50,-43.46628500567749,-41.3422154589789,-2.1240695466985926,32.75,-0.49387550354003906,-3.334230065345764,-0.9506504535675049,0.7779736518859863,-2.417815387248993,-13.555856466293335
FALSE,FALSE,non-alternating,88,88,Alice snarled a man the directions,Alice snarled the directions to a man,def,1,shortIndefinite,4680,1,-53.81529668299481,-45.02403425669763,-8.79126242629718,26.1,0.28691864013671875,-4.134098291397095,-0.5521261692047119,-4.235023021697998,-4.485255479812622,-13.643003225326538
FALSE,FALSE,non-alternating,88,88,Alice snarled the man who was from work instructions,Alice snarled instructions to the man who was from work,def,2,longDefinite,4681,52,-62.988277191878296,-49.11524074431509,-13.873036447563209,9.461538461538462,-1.1973724365234375,2.6529241800308228,-3.1672372817993164,1.946549654006958,-8.158499598503113,-9.72416603565216
FALSE,FALSE,non-alternating,88,88,Alice snarled a man from work instructions,Alice snarled instructions to a man from work,def,2,longIndefinite,4682,2,-63.637264990247786,-42.51109615457244,-21.126168835675344,21.454545454545453,0.013301849365234375,2.433400273323059,-4.467994213104248,-3.0969653129577637,-10.308708786964417,-10.714151501655579
FALSE,FALSE,non-alternating,88,88,Linda snarled him instructions,Linda snarled instructions to him,def,2,pronoun,4683,53,-49.00246803788468,-36.243863157578744,-12.758604880305938,30.583333333333332,0.7748470306396484,-0.51433265209198,-2.681889295578003,1.2582523822784424,-3.484078526496887,0.4662877321243286
FALSE,FALSE,non-alternating,88,88,Bob snarled the man instructions,Bob snarled instructions to the man,def,2,shortDefinite,4684,4,-48.87716798437759,-33.906080145039596,-14.971087839337997,11.76923076923077,-1.0930671691894531,-0.07841610908508301,-0.8522422313690186,5.3819602727890015,-4.572883129119873,-14.98446273803711
FALSE,FALSE,non-alternating,88,88,Linda snarled a woman instructions,Linda snarled instructions to a woman,def,2,shortIndefinite,4685,54,-53.635904334136285,-40.75372349692043,-12.882180837215856,12.125,-0.8396949768066406,-0.3383829593658447,-1.9307198524475098,5.663252592086792,-4.767059922218323,2.9382987022399902
FALSE,FALSE,non-alternating,88,88,Mary snarled the woman who was wearing the hat an order,Mary snarled an order to the woman who was wearing the hat,indef,3,longDefinite,4686,5,-37.61589069792535,-27.489421162521467,-10.126469535403885,18.4,-1.9095954895019531,-5.0894821882247925,-4.5888873394578695,-7.1240352392196655,-7.65283427387476,-13.451571702957153
FALSE,FALSE,non-alternating,88,88,Maria snarled a man wearing a hat an order,Maria snarled an order to a man wearing a hat,indef,3,longIndefinite,4687,55,-46.066585208289325,-27.713237223681062,-18.353347984608263,13.846153846153847,-0.9735488891601562,-4.536076486110687,-7.454237073659897,-5.327431917190552,-10.551096230745316,-8.06857317686081
FALSE,FALSE,non-alternating,88,88,John snarled her an order,John snarled an order to her,indef,3,pronoun,4688,6,-35.23619193551713,-21.91334187044413,-13.322850065072998,33.888888888888886,0.6652317047119141,-2.2668163776397705,-1.8926070928573608,0.49645400047302246,-0.9307399988174438,7.333077430725098
FALSE,FALSE,non-alternating,88,88,Michael snarled the man an order,Michael snarled an order to the man,indef,3,shortDefinite,4689,57,-26.890911025111564,-21.211013770574937,-5.679897254536627,24.25,-0.85150146484375,-1.6637896299362183,-2.2528496980667114,-7.985596418380737,-3.311543107032776,3.285047769546509
FALSE,FALSE,non-alternating,88,88,Mary snarled a man an order,Mary snarled an order to a man,indef,3,shortIndefinite,4690,7,-43.87853953661397,-28.390311330091208,-15.488228206522763,18.0,-0.5342483520507812,-2.500414729118347,-3.6273715496063232,-5.721875905990601,-5.260550022125244,-4.730226516723633
FALSE,FALSE,non-alternating,88,88,Alice snarled the woman who was from work a name,Alice snarled a name to the woman who was from work,indef,4,longDefinite,4691,58,-61.14214576315135,-55.19326742528938,-5.94887833786197,3.4,-0.9097633361816406,2.0300261974334717,-3.9202721118927,-0.31760406494140625,-4.926748391240835,-5.044452428817749
FALSE,FALSE,non-alternating,88,88,Bob snarled a woman from work a name,Bob snarled a name to a woman from work,indef,4,longIndefinite,4692,9,-58.84889709553681,-51.38218180206604,-7.46671529347077,10.4,-0.202056884765625,1.6121327877044678,-3.271512269973755,2.532069683074951,-7.819911241531372,-5.432848811149597
FALSE,FALSE,non-alternating,88,88,Michael snarled her a name,Michael snarled a name to her,indef,4,pronoun,4693,59,-42.18552552012261,-36.43433648906648,-5.751189031056128,30.8,1.4487857818603516,1.363566517829895,0.5328638553619385,4.942898988723755,3.712425470352173,-3.731459379196167
FALSE,FALSE,non-alternating,88,88,Alice snarled the woman a name,Alice snarled a name to the woman,indef,4,shortDefinite,4694,10,-36.61350967048202,-41.742815003497526,5.129305333015509,21.09090909090909,-0.20839691162109375,0.1459181308746338,0.022538185119628906,8.302075624465942,0.4388769865036011,2.332395076751709
FALSE,FALSE,non-alternating,88,88,Maria snarled a woman a name,Maria snarled a name to a woman,indef,4,shortIndefinite,4695,60,-52.32710777944885,-48.328261230373755,-3.998846549075097,18.636363636363637,0.36685752868652344,0.1676638126373291,0.33962082862854004,-1.8982881307601929,-0.6847748756408691,-11.388558626174927
FALSE,FALSE,non-alternating,88,88,Mary snarled the woman from work something,Mary snarled something to the woman from work,something,5,longDefinite,4696,11,-62.37061823904514,-41.6761365031125,-20.69448173593264,20.333333333333332,-0.18880462646484375,0.4130280017852783,-5.820462226867676,-1.4846606254577637,-11.950855016708374,2.7438568472862244
FALSE,FALSE,non-alternating,88,88,Maria snarled a man who was from work something,Maria snarled something to a man who was from work,something,5,longIndefinite,4697,62,-59.10016508959234,-43.087171134655364,-16.012993954936974,23.333333333333332,-0.1906585693359375,3.045130729675293,-4.935304522514343,-3.725245952606201,-10.320759057998657,-6.448691010475159
FALSE,FALSE,non-alternating,88,88,Mary snarled him something,Mary snarled something to him,something,5,pronoun,4698,12,-40.25004992017057,-31.663193310436327,-8.586856609734241,12.333333333333334,2.190603256225586,-2.984798550605774,-1.0146701335906982,-3.199676990509033,-6.932912111282349,2.527980327606201
FALSE,FALSE,non-alternating,88,88,Alice snarled the man something,Alice snarled something to the man,something,5,shortDefinite,4699,63,-42.85105771746021,-31.964916966098826,-10.886140751361381,12.88888888888889,-0.077056884765625,0.034449100494384766,-4.205289363861084,-1.5738074779510498,-8.89407730102539,9.349733114242554
FALSE,FALSE,non-alternating,88,88,Alice snarled a man something,Alice snarled something to a man,something,5,shortIndefinite,4700,14,-48.48679193621501,-33.73698423942551,-14.749807696789503,3.2222222222222223,0.17754173278808594,-0.4256770610809326,-5.3595616817474365,5.745492935180664,-9.192325592041016,0.05651569366455078
FALSE,FALSE,non-alternating,89,89,John bellowed the woman wearing the hat the directions,John bellowed the directions to the woman wearing the hat,def,1,longDefinite,4701,64,-48.476372823817655,-38.48751851939596,-9.988854304421693,7.7,-1.4017982482910156,-4.996114134788513,-7.328077495098114,3.8864740133285522,-10.09486472606659,-17.04258930683136
FALSE,FALSE,non-alternating,89,89,Maria bellowed a woman from work the directions,Maria bellowed the directions to a woman from work,def,1,longIndefinite,4702,15,-70.42724422656465,-48.43789593037218,-21.989348296192475,14.818181818181818,-0.187713623046875,-4.205428600311279,-3.8199377059936523,7.357067108154297,-5.328498840332031,-14.774212121963501
FALSE,FALSE,non-alternating,89,89,Juan bellowed her the directions,Juan bellowed the directions to her,def,1,pronoun,4703,65,-44.47970207687467,-34.11275656532962,-10.366945511545055,26.636363636363637,0.9476394653320312,-1.5020437240600586,-3.517399311065674,8.16269302368164,-2.0932966470718384,-1.3909425735473633
FALSE,FALSE,non-alternating,89,89,Linda bellowed the man the directions,Linda bellowed the directions to the man,def,1,shortDefinite,4704,16,-46.32111851836089,-36.76400216744514,-9.557116350915749,18.375,0.08765029907226562,-3.2179219722747803,-2.7491098642349243,3.3199584931135178,-7.196969270706177,-14.25009536743164
FALSE,FALSE,non-alternating,89,89,Linda bellowed a woman the directions,Linda bellowed the directions to a woman,def,1,shortIndefinite,4705,67,-54.9879970473703,-43.81694829068147,-11.171048756688833,26.666666666666668,-0.09465789794921875,-3.841587543487549,-0.1916675567626953,-1.596874713897705,-4.542080640792847,-6.558095455169678
FALSE,FALSE,non-alternating,89,89,Mary bellowed the man who was from work instructions,Mary bellowed instructions to the man who was from work,def,2,longDefinite,4706,17,-61.787144311121665,-43.37150167673826,-18.415642634383403,14.416666666666666,-1.1973686218261719,2.096697688102722,-4.099081516265869,-4.8440258502960205,-8.806877970695496,-16.330621361732483
FALSE,FALSE,non-alternating,89,89,Michael bellowed a woman who was from work instructions,Michael bellowed instructions to a woman who was from work,def,2,longIndefinite,4707,68,-62.11073731188662,-43.55781739461236,-18.552919917274266,12.555555555555555,-0.877410888671875,0.6170181035995483,-5.480936288833618,-9.353098392486572,-9.888473510742188,-9.788851499557495
FALSE,FALSE,non-alternating,89,89,John bellowed her instructions,John bellowed instructions to her,def,2,pronoun,4708,18,-38.30689481191803,-27.25870019942522,-11.048194612492807,25.555555555555557,1.3892822265625,3.885522246360779,1.973378300666809,2.787588119506836,1.0537575483322144,-1.7987282276153564
FALSE,FALSE,non-alternating,89,89,Bob bellowed the man instructions,Bob bellowed instructions to the man,def,2,shortDefinite,4709,69,-41.857956150197424,-27.73778527486138,-14.120170875336044,27.25,-1.0930671691894531,-0.07841610908508301,-4.003290176391602,5.566311359405518,-5.086774230003357,-27.81107771396637
FALSE,FALSE,non-alternating,89,89,Maria bellowed a man instructions,Maria bellowed instructions to a man,def,2,shortIndefinite,4710,20,-44.73136392456945,-33.423556653782725,-11.307807270786725,23.11111111111111,-0.7139549255371094,0.11342692375183105,-6.460004806518555,2.7136833667755127,-2.2979761362075806,-12.347775220870972
FALSE,FALSE,non-alternating,89,89,Bob bellowed the man from work an order,Bob bellowed an order to the man from work,indef,3,longDefinite,4711,70,-49.88436295976862,-31.07716038590297,-18.807202573865652,19.11111111111111,-0.2916107177734375,-1.166297435760498,-4.255695462226868,-3.6484100818634033,-4.6621644496917725,-26.69128727912903
FALSE,FALSE,non-alternating,89,89,Juan bellowed a man who was from work an order,Juan bellowed an order to a man who was from work,indef,3,longIndefinite,4712,21,-68.67869320721366,-37.14719010493718,-31.531503102276474,14.2,-1.1212234497070312,1.4765398502349854,-5.000883340835571,-7.2299628257751465,-4.6699870228767395,-10.251909255981445
FALSE,FALSE,non-alternating,89,89,Juan bellowed her an order,Juan bellowed an order to her,indef,3,pronoun,4713,72,-36.265061141049955,-22.117501613684,-14.147559527365956,29.727272727272727,0.6652297973632812,-2.1577786207199097,-5.821949481964111,2.6483113765716553,-3.3736661672592163,2.7531449794769287
FALSE,FALSE,non-alternating,89,89,John bellowed the woman an order,John bellowed an order to the woman,indef,3,shortDefinite,4714,22,-26.372332430211827,-20.209815345006064,-6.162517085205764,26.727272727272727,-1.2117652893066406,-2.52105975151062,-3.7789626121520996,-9.326442956924438,-1.9522603750228882,-3.378666639328003
FALSE,FALSE,non-alternating,89,89,Mary bellowed a man an order,Mary bellowed an order to a man,indef,3,shortIndefinite,4715,73,-40.00403126794845,-25.241953670047224,-14.762077597901225,22.818181818181817,-0.5342483520507812,-2.500414729118347,-2.8976446390151978,-2.804352283477783,-1.408159852027893,-1.5973927974700928
FALSE,FALSE,non-alternating,89,89,Linda bellowed the man who was wearing the hat a name,Linda bellowed a name to the man who was wearing the hat,indef,4,longDefinite,4716,23,-41.2752791212406,-36.109781648323406,-5.165497472917195,24.857142857142858,-1.5336990356445312,-2.395788073539734,-5.218655705451965,-3.749251961708069,-7.086119055747986,-20.203882455825806
FALSE,FALSE,non-alternating,89,89,Juan bellowed a man who was wearing a hat a name,Juan bellowed a name to a man who was wearing a hat,indef,4,longIndefinite,4717,74,-47.13865714427084,-31.240513649070635,-15.898143495200202,7.846153846153846,-1.3912544250488281,-2.020415484905243,-2.189489334821701,-4.235084176063538,-5.359014093875885,-11.231071829795837
FALSE,FALSE,non-alternating,89,89,John bellowed her a name,John bellowed a name to her,indef,4,pronoun,4718,25,-39.98730769054964,-32.10759734478779,-7.8797103457618505,26.90909090909091,1.4487857818603516,1.8510271310806274,0.26830387115478516,5.958383083343506,4.221713304519653,5.867616415023804
FALSE,FALSE,non-alternating,89,89,Linda bellowed the woman a name,Linda bellowed a name to the woman,indef,4,shortDefinite,4719,75,-34.772969264304265,-36.723404695279896,1.9504354309756309,22.583333333333332,-0.20839691162109375,-0.18168878555297852,-0.04700362682342529,2.9532551765441895,1.285942792892456,-2.090898036956787
FALSE,FALSE,non-alternating,89,89,Bob bellowed a woman a name,Bob bellowed a name to a woman,indef,4,shortIndefinite,4720,26,-43.267231096862815,-40.05271360441111,-3.214517492451705,15.222222222222221,0.36685943603515625,0.3972618579864502,-0.2650117874145508,6.134441435337067,1.9733262062072754,-6.379109144210815
FALSE,FALSE,non-alternating,89,89,Alice bellowed the man who was from work something,Alice bellowed something to the man who was from work,something,5,longDefinite,4721,77,-56.70186821836978,-42.93497961515095,-13.766888603218831,9.3,-0.1299591064453125,2.661535382270813,-7.501092433929443,-1.620668649673462,-13.901340961456299,-9.01024866104126
FALSE,FALSE,non-alternating,89,89,Alice bellowed a man who was from work something,Alice bellowed something to a man who was from work,something,5,longIndefinite,4722,27,-57.820873722434044,-40.60835320863407,-17.212520513799973,10.142857142857142,-0.1906585693359375,2.618958592414856,-7.024540424346924,-4.6682045459747314,-9.705114245414734,-13.890472054481506
FALSE,FALSE,non-alternating,89,89,Maria bellowed him something,Maria bellowed something to him,something,5,pronoun,4723,78,-38.75621121516451,-31.37331704364624,-7.382894171518274,29.0,2.190603256225586,-1.4956601858139038,-3.0995571613311768,1.6688966751098633,-4.837424039840698,-2.5410488843917847
FALSE,FALSE,non-alternating,89,89,Bob bellowed the woman something,Bob bellowed something to the woman,something,5,shortDefinite,4724,28,-41.59194646845572,-30.0231083977269,-11.568838070728816,8.0,-0.31008148193359375,-1.8667397499084473,-7.903958797454834,3.8028719425201416,-7.889127254486084,-8.380821943283081
FALSE,FALSE,non-alternating,89,89,Mary bellowed a woman something,Mary bellowed something to a woman,something,5,shortIndefinite,4725,79,-49.08665050845593,-34.25834541209042,-14.828305096365511,19.454545454545453,0.05180549621582031,-1.1335082054138184,-4.313316583633423,4.330899477005005,-5.257061719894409,-2.3241686820983887
TRUE,FALSE,non-alternating,90,90,Linda babbled the man who was from work her theory,Linda babbled her theory to the man who was from work,def,1,longDefinite,4726,30,-64.3300903821364,-44.1964013169636,-20.133689065172803,13.8,-0.7657394409179688,2.102691173553467,-7.575379014015198,-2.6658272743225098,-11.90013587474823,-18.84319519996643
TRUE,FALSE,non-alternating,90,90,Mary babbled a woman from work her theory,Mary babbled her theory to a woman from work,def,1,longIndefinite,4727,80,-66.05235520470887,-37.18685983947944,-28.865495365229435,18.5,-0.455780029296875,-1.3648838996887207,-3.417013645172119,5.060911417007446,-7.979936838150024,-9.580257177352905
TRUE,FALSE,non-alternating,90,90,Linda babbled him her theory,Linda babbled her theory to him,def,1,pronoun,4728,31,-31.254417283576913,-23.57434930698946,-7.680067976587452,28.0,2.45489501953125,1.1570730209350586,-0.5327441692352295,7.244847297668457,-4.401158094406128,-3.4386987686157227
TRUE,FALSE,non-alternating,90,90,Alice babbled the man her theory,Alice babbled her theory to the man,def,1,shortDefinite,4729,81,-32.274624918121845,-25.73973031109199,-6.534894607029855,9.666666666666666,1.2637577056884766,-1.644789695739746,-4.7764997482299805,2.431451141834259,-9.70235288143158,-2.7959470748901367
TRUE,FALSE,non-alternating,90,90,Alice babbled a woman her theory,Alice babbled her theory to a woman,def,1,shortIndefinite,4730,32,-49.69934268202633,-38.50096057308838,-11.198382108937949,20.8,0.4485969543457031,-3.0523579120635986,-1.7131681442260742,6.03550660610199,-4.046119928359985,-4.937977075576782
TRUE,FALSE,non-alternating,90,90,Maria babbled the woman who was from work her complaint,Maria babbled her complaint to the woman who was from work,def,2,longDefinite,4731,83,-62.709830674226396,-37.82705907401396,-24.882771600212436,27.46153846153846,-1.34722900390625,-1.443504512310028,-5.201473951339722,-9.603161334991455,-14.447911992669106,-16.468528389930725
TRUE,FALSE,non-alternating,90,90,Alice babbled a man wearing a hat her complaint,Alice babbled her complaint to a man wearing a hat,def,2,longIndefinite,4732,33,-50.42124855937436,-27.509017103118822,-22.91223145625554,6.7,-0.07958602905273438,-9.516287982463837,-15.417677164077759,-0.7274801731109619,-17.31614199280739,-15.062150835990906
TRUE,FALSE,non-alternating,90,90,Alice babbled him her complaint,Alice babbled her complaint to him,def,2,pronoun,4733,84,-36.730943620437756,-22.40656868950464,-14.324374930933118,15.5,2.4366378784179688,-2.2045217752456665,-1.1370104551315308,-0.24013912677764893,-5.563586592674255,0.591066837310791
TRUE,FALSE,non-alternating,90,90,Mary babbled the man her complaint,Mary babbled her complaint to the man,def,2,shortDefinite,4734,35,-30.86062448215671,-20.84132534044329,-10.019299141713418,24.333333333333332,0.7083187103271484,-2.0258753299713135,-6.971163868904114,1.6355445683002472,-16.247567355632782,-10.950916528701782
TRUE,FALSE,non-alternating,90,90,Alice babbled a woman her complaint,Alice babbled her complaint to a woman,def,2,shortIndefinite,4735,85,-54.971882002428174,-37.52941995416768,-17.442462048260495,3.125,0.7362747192382812,-3.949446439743042,-4.321928381919861,5.391596555709839,-8.77419102191925,0.6999340057373047
FALSE,FALSE,non-alternating,90,90,Bob babbled the man who was from work a story,Bob babbled a story to the man who was from work,indef,3,longDefinite,4736,36,-52.14425743371248,-43.33845341624692,-8.805804017465562,16.833333333333332,-0.5749397277832031,2.9203174114227295,-3.0906625986099243,-4.297794938087463,-11.250162959098816,-23.54380440711975
FALSE,FALSE,non-alternating,90,90,Bob babbled a man who was wearing a hat a story,Bob babbled a story to a man who was wearing a hat,indef,3,longIndefinite,4737,86,-35.79095979197882,-25.152932389406487,-10.638027402572334,4.5,-1.7457923889160156,-3.8690603971481323,-5.532889485359192,4.708702504634857,-12.976371496915817,-22.430195331573486
FALSE,FALSE,non-alternating,90,90,Alice babbled him a story,Alice babbled a story to him,indef,3,pronoun,4738,37,-21.160549465101212,-20.73482179036364,-0.42572767473757267,38.36363636363637,3.03582763671875,1.3057634830474854,2.4728102684020996,0.5799446702003479,-1.8342835903167725,-2.4411832094192505
FALSE,FALSE,non-alternating,90,90,John babbled the man a story,John babbled a story to the man,indef,3,shortDefinite,4739,88,-20.90750863449648,-26.681374630425125,5.773865995928645,26.5,0.4859447479248047,0.7969570159912109,1.2303674221038818,6.110396225005388,-3.3909754753112793,-8.648023843765259
FALSE,FALSE,non-alternating,90,90,John babbled a man a story,John babbled a story to a man,indef,3,shortIndefinite,4740,38,-32.18293115589768,-30.59669268783182,-1.5862384680658579,9.222222222222221,0.7937107086181641,-0.8719253540039062,1.7253739833831787,6.432776510715485,-2.039099931716919,-5.514345288276672
FALSE,FALSE,non-alternating,90,90,Bob babbled the man from work some words,Bob babbled some words to the man from work,indef,4,longDefinite,4741,89,-49.71896547288634,-27.35036732093431,-22.36859815195203,15.3,-0.15305709838867188,0.43187928199768066,-5.993661642074585,7.6348717212677,-9.582443118095398,-18.370561599731445
FALSE,FALSE,non-alternating,90,90,Linda babbled a man from work some words,Linda babbled some words to a man from work,indef,4,longIndefinite,4742,40,-53.368197904434055,-31.565490704611875,-21.80270719982218,12.7,-0.7995567321777344,-0.7698423862457275,-7.082998991012573,9.51113224029541,-10.578996419906616,-16.723133325576782
FALSE,FALSE,non-alternating,90,90,Juan babbled her some words,Juan babbled some words to her,indef,4,pronoun,4743,90,-35.69835324701853,-22.879353321157396,-12.818999925861135,9.444444444444445,1.6310710906982422,0.2958031892776489,-1.1928300857543945,4.961579918861389,-3.8261085748672485,-7.889594554901123
FALSE,FALSE,non-alternating,90,90,John babbled the man some words,John babbled some words to the man,indef,4,shortDefinite,4744,41,-22.748010912444443,-20.15171377779916,-2.5962971346452832,21.53846153846154,-0.14244461059570312,0.5139648914337158,-2.6256253719329834,8.667189933359623,-6.482135534286499,-4.989778280258179
FALSE,FALSE,non-alternating,90,90,Maria babbled a woman some words,Maria babbled some words to a woman,indef,4,shortIndefinite,4745,91,-40.72526500094682,-31.98023998073768,-8.745025020209141,4.6,-0.7803497314453125,-1.3148503303527832,-1.6803576946258545,5.374073386192322,-4.880461931228638,-11.607975006103516
FALSE,FALSE,non-alternating,90,90,Michael babbled the woman from work something,Michael babbled something to the woman from work,something,5,longDefinite,4746,42,-51.62966793868691,-25.590738369326573,-26.038929569360334,4.0,-0.18880844116210938,1.1689467430114746,-9.090340852737427,-9.901753902435303,-14.427560806274414,6.234997391700745
FALSE,FALSE,non-alternating,90,90,Maria babbled a man who was wearing a hat something,Maria babbled something to a man who was wearing a hat,something,5,longIndefinite,4747,93,-37.95310030132532,-18.740099766873755,-19.213000534451567,16.4,-0.9693183898925781,-0.5014722943305969,-7.124136656522751,-13.009874701499939,-12.099201336503029,-16.020027220249176
FALSE,FALSE,non-alternating,90,90,Juan babbled her something,Juan babbled something to her,something,5,pronoun,4748,43,-32.64849734061863,-19.03827920963522,-13.610218130983412,16.7,0.4657630920410156,-1.3130097389221191,-2.138979196548462,1.578782081604004,-6.576441764831543,-3.8110564947128296
FALSE,FALSE,non-alternating,90,90,John babbled the woman something,John babbled something to the woman,something,5,shortDefinite,4749,94,-28.49541304539889,-18.05600514978869,-10.439407895610202,15.25,-0.31008148193359375,-1.503426194190979,-5.560561537742615,-6.763722509145737,-9.659440040588379,-4.245631217956543
FALSE,FALSE,non-alternating,90,90,Bob babbled a man something,Bob babbled something to a man,something,5,shortIndefinite,4750,45,-34.08613001881167,-26.510963674634695,-7.575166344176978,11.538461538461538,0.17754364013671875,-0.9290711879730225,-2.51967453956604,-4.8532395362854,-10.85038685798645,-5.142853736877441
FALSE,FALSE,non-alternating,91,91,Linda cackled the man who was from work the sounds,Linda cackled the sounds to the man who was from work,def,1,longDefinite,4751,95,-55.24648179183714,-40.763714879693,-14.482766912144143,18.285714285714285,0.4172515869140625,2.5998222827911377,-2.5418131351470947,-2.161853075027466,-7.73668098449707,-9.913767218589783
FALSE,FALSE,non-alternating,91,91,Juan cackled a woman who was from work the sounds,Juan cackled the sounds to a woman who was from work,def,1,longIndefinite,4752,46,-59.11576922889799,-43.26019364199601,-15.855575586901978,10.083333333333334,0.82122802734375,0.39264631271362305,-2.299725890159607,6.265961766242981,-5.959524989128113,-14.433181047439575
FALSE,FALSE,non-alternating,91,91,Linda cackled him the sounds,Linda cackled the sounds to him,def,1,pronoun,4753,96,-37.73781465354841,-24.733626197325066,-13.004188456223346,24.363636363636363,2.02740478515625,0.5217908620834351,-1.9500102996826172,3.1223578453063965,-3.5049424171447754,-6.293044447898865
FALSE,FALSE,non-alternating,91,91,John cackled the man the sounds,John cackled the sounds to the man,def,1,shortDefinite,4754,47,-35.03408833988942,-23.848180658649653,-11.185907681239769,17.0,1.403757095336914,-0.03055405616760254,2.3113497495651245,1.7574164867401123,-0.5744251012802124,-4.253103733062744
FALSE,FALSE,non-alternating,91,91,Mary cackled a man the sounds,Mary cackled the sounds to a man,def,1,shortIndefinite,4755,98,-40.56184977479279,-33.66427362826653,-6.897576146526262,17.11111111111111,1.5789203643798828,-3.1622369289398193,0.5791184902191162,6.29147744178772,-1.6485371589660645,-6.549327850341797
FALSE,FALSE,non-alternating,91,91,Maria cackled the man from work the threat,Maria cackled the threat to the man from work,def,2,longDefinite,4756,48,-51.694206488202326,-33.39491222938523,-18.2992942588171,18.166666666666668,-0.9214820861816406,-3.7665549516677856,-4.110005855560303,5.976879835128784,-1.109351634979248,-16.134332418441772
