takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio
FALSE,FALSE,non-alternating,53,53,Alice articulated a woman the guidelines,Alice articulated the guidelines to a woman,def,2,shortIndefinite,3810,62,-20.993396010249853,19.22222222222222,0.6279926300048828,-7.937281012535095,-5.795997858047485,-6.004212021827698,-9.708877563476562
FALSE,FALSE,non-alternating,53,53,John articulated the woman wearing the hat a rule,John articulated a rule to the woman wearing the hat,indef,3,longDefinite,3811,12,-9.396630637347698,4.714285714285714,-0.8169021606445312,-6.726761221885681,-3.803545117378235,-3.6449490189552307,-5.047593355178833
FALSE,FALSE,non-alternating,53,53,Bob articulated a woman from work a rule,Bob articulated a rule to a woman from work,indef,3,longIndefinite,3812,63,-6.159358149860054,9.333333333333334,0.062473297119140625,-3.0916404724121094,-1.8992257118225098,-5.5343098640441895,-17.50692331790924
FALSE,FALSE,non-alternating,53,53,Juan articulated her a rule,Juan articulated a rule to her,indef,3,pronoun,3813,14,-0.975730040576309,6.6,0.6378631591796875,1.3465089797973633,-1.4822862148284912,-1.8279190063476562,-8.383101463317871
FALSE,FALSE,non-alternating,53,53,Bob articulated the man a rule,Bob articulated a rule to the man,indef,3,shortDefinite,3814,64,-7.973398139234632,14.8,0.29543113708496094,-1.9083495140075684,-0.3062835931777954,-2.941538691520691,-12.425378561019897
FALSE,FALSE,non-alternating,53,53,Bob articulated a man a rule,Bob articulated a rule to a man,indef,3,shortIndefinite,3815,15,-4.341354163829237,9.272727272727273,1.41278076171875,-3.3030741214752197,-0.8683910369873047,-1.6533265113830566,-11.844681739807129
FALSE,FALSE,non-alternating,53,53,Bob articulated the man who was from work a point,Bob articulated a point to the man who was from work,indef,4,longDefinite,3816,65,-15.545063498429954,8.909090909090908,-1.09088134765625,-0.6761695146560669,-7.778555870056152,-7.500704407691956,-18.058282375335693
FALSE,FALSE,non-alternating,53,53,Alice articulated a man wearing a hat a point,Alice articulated a point to a man wearing a hat,indef,4,longIndefinite,3817,16,-15.017306171357632,9.375,-1.2843170166015625,-4.783529341220856,-11.624338328838348,-9.279118478298187,-8.020377933979034
FALSE,FALSE,non-alternating,53,53,Alice articulated him a point,Alice articulated a point to him,indef,4,pronoun,3818,67,-15.792149583110586,25.444444444444443,0.6461505889892578,0.1266573667526245,-1.2805497646331787,-0.6702020168304443,0.7533936500549316
FALSE,FALSE,non-alternating,53,53,Maria articulated the man a point,Maria articulated a point to the man,indef,4,shortDefinite,3819,17,-13.568841034313664,10.416666666666666,-0.02999114990234375,-0.5367673635482788,-4.617696285247803,-5.017106294631958,-10.452203512191772
FALSE,FALSE,non-alternating,53,53,Maria articulated a man a point,Maria articulated a point to a man,indef,4,shortIndefinite,3820,68,-12.91854136949405,7.333333333333333,0.3471412658691406,-3.6761648654937744,-6.185106515884399,-2.9450783729553223,-7.78272557258606
FALSE,FALSE,non-alternating,53,53,Bob articulated the man who was wearing the hat something,Bob articulated something to the man who was wearing the hat,something,5,longDefinite,3821,19,-14.08322939928621,11.222222222222221,0.5592117309570312,-3.643006443977356,-6.516849219799042,-6.585278391838074,-14.992856740951538
FALSE,FALSE,non-alternating,53,53,John articulated a woman who was wearing a hat something,John articulated something to a woman who was wearing a hat,something,5,longIndefinite,3822,69,-13.24283316056244,3.875,0.7030410766601562,-3.3129618167877197,-8.691797077655792,-6.762110680341721,-7.723173975944519
FALSE,FALSE,non-alternating,53,53,Mary articulated him something,Mary articulated something to him,something,5,pronoun,3823,20,-15.155889429734088,25.333333333333332,2.190603256225586,-3.6920286417007446,-2.728970766067505,-4.257052898406982,-4.320781052112579
FALSE,FALSE,non-alternating,53,53,Maria articulated the man something,Maria articulated something to the man,something,5,shortDefinite,3824,70,-14.06204303004779,15.88888888888889,1.390777587890625,-1.364457368850708,-5.431407809257507,-5.277894020080566,-4.634650707244873
FALSE,FALSE,non-alternating,53,53,Maria articulated a woman something,Maria articulated something to a woman,something,5,shortIndefinite,3825,21,-11.429427970433608,9.0,1.4680213928222656,-3.151050329208374,-6.5493385791778564,-3.0769834518432617,-0.12087249755859375
TRUE,FALSE,non-alternating,54,54,Linda broadcasted the man from work her displeasure,Linda broadcasted her displeasure to the man from work,def,1,longDefinite,3826,72,-17.40257092588581,15.818181818181818,2.080554962158203,-1.9081685543060303,-6.994905710220337,-8.666208148002625,-19.664548754692078
TRUE,FALSE,non-alternating,54,54,Maria broadcasted a man who was wearing a hat her displeasure,Maria broadcasted her displeasure to a man who was wearing a hat,def,1,longIndefinite,3827,22,-19.3711350254016,13.545454545454545,0.5922813415527344,-4.376185178756714,-9.786657959222794,-11.917421072721481,-25.77496886253357
TRUE,FALSE,non-alternating,54,54,Alice broadcasted him her displeasure,Alice broadcasted her displeasure to him,def,1,pronoun,3828,73,-4.390853621996939,16.454545454545453,3.7167530059814453,1.0520689487457275,-2.498652696609497,-3.9800431728363037,-13.684323728084564
TRUE,FALSE,non-alternating,54,54,Mary broadcasted the man her displeasure,Mary broadcasted her displeasure to the man,def,1,shortDefinite,3829,23,2.487860647845082,34.857142857142854,3.2784957885742188,0.3229951858520508,-5.326189398765564,-13.039234042167664,-8.758181929588318
TRUE,FALSE,non-alternating,54,54,Maria broadcasted a man her displeasure,Maria broadcasted her displeasure to a man,def,1,shortIndefinite,3830,74,-8.58669561566785,16.076923076923077,1.9853248596191406,1.0662720203399658,-4.377332448959351,-7.761878490447998,-10.822446823120117
TRUE,FALSE,non-alternating,54,54,Mary broadcasted the woman from work her intentions,Mary broadcasted her intentions to the woman from work,def,2,longDefinite,3831,25,-23.021695407573134,13.090909090909092,-1.7628631591796875,2.179441213607788,-2.7886200547218323,-6.443363904953003,-13.403672099113464
TRUE,FALSE,non-alternating,54,54,Alice broadcasted a woman who was wearing a hat her intentions,Alice broadcasted her intentions to a woman who was wearing a hat,def,2,longIndefinite,3832,75,-13.391272120643407,4.083333333333333,-1.748992919921875,-2.548368215560913,-6.377524435520172,-11.3547003865242,-19.816664934158325
TRUE,FALSE,non-alternating,54,54,Maria broadcasted him her intentions,Maria broadcasted her intentions to him,def,2,pronoun,3833,26,-1.7448435388505459,18.88888888888889,1.1193275451660156,3.783679723739624,-2.985928952693939,-5.003860294818878,-9.941442668437958
TRUE,FALSE,non-alternating,54,54,Linda broadcasted the woman her intentions,Linda broadcasted her intentions to the woman,def,2,shortDefinite,3834,77,5.981365272309631,13.5,0.1956157684326172,3.926466166973114,-1.505874216556549,-10.581709623336792,-5.737810254096985
TRUE,FALSE,non-alternating,54,54,Linda broadcasted a woman her intentions,Linda broadcasted her intentions to a woman,def,2,shortIndefinite,3835,27,-4.177381806075573,13.571428571428571,-0.2812385559082031,1.2012222409248352,-1.0097315907478333,-7.343215703964233,-13.999598264694214
FALSE,FALSE,non-alternating,54,54,Linda broadcasted the man from work a rule,Linda broadcasted a rule to the man from work,indef,3,longDefinite,3836,78,-4.1859412379562855,8.8,0.014484405517578125,1.5709887742996216,-0.8127140998840332,-3.3644620180130005,-2.591040253639221
FALSE,FALSE,non-alternating,54,54,Linda broadcasted a woman from work a rule,Linda broadcasted a rule to a woman from work,indef,3,longIndefinite,3837,28,-8.61975106713362,11.444444444444445,0.062473297119140625,1.8328046798706055,2.6702916622161865,-2.1196999549865723,-5.619539737701416
FALSE,FALSE,non-alternating,54,54,Maria broadcasted him a rule,Maria broadcasted a rule to him,indef,3,pronoun,3838,79,-1.4999747737310827,29.09090909090909,2.6082305908203125,3.6202714443206787,3.0073893070220947,2.4673783779144287,4.2900965213775635
FALSE,FALSE,non-alternating,54,54,Linda broadcasted the woman a rule,Linda broadcasted a rule to the woman,indef,3,shortDefinite,3839,30,1.7444145323242992,36.666666666666664,-0.14175987243652344,0.6447911262512207,0.9669890403747559,-2.194098114967346,1.0459072589874268
FALSE,FALSE,non-alternating,54,54,Michael broadcasted a man a rule,Michael broadcasted a rule to a man,indef,3,shortIndefinite,3840,80,-5.842495707329363,9.4,1.41278076171875,1.4234919548034668,1.7389616966247559,-0.6876585483551025,-0.8286514282226562
FALSE,FALSE,non-alternating,54,54,Alice broadcasted the man from work a guideline,Alice broadcasted a guideline to the man from work,indef,4,longDefinite,3841,31,-0.5123044298961759,21.77777777777778,1.6886405944824219,1.4072743654251099,-3.1969010829925537,-3.2825398445129395,-8.498462677001953
FALSE,FALSE,non-alternating,54,54,John broadcasted a man from work a guideline,John broadcasted a guideline to a man from work,indef,4,longIndefinite,3842,82,0.03738932544365525,13.333333333333334,1.6275482177734375,1.8398239612579346,0.6594488620758057,-0.7253580093383789,-8.30631709098816
FALSE,FALSE,non-alternating,54,54,Bob broadcasted her a guideline,Bob broadcasted a guideline to her,indef,4,pronoun,3843,32,2.9429877267684788,38.2,2.045816421508789,5.905592441558838,-0.018209338188171387,-1.2592616081237793,-10.198662996292114
FALSE,FALSE,non-alternating,54,54,Alice broadcasted the woman a guideline,Alice broadcasted a guideline to the woman,indef,4,shortDefinite,3844,83,3.8969442998059094,27.785714285714285,1.5323944091796875,0.5173258781433105,-1.4280188083648682,-2.8084683418273926,-4.747436285018921
FALSE,FALSE,non-alternating,54,54,Maria broadcasted a man a guideline,Maria broadcasted a guideline to a man,indef,4,shortIndefinite,3845,33,-1.601788158994168,19.555555555555557,2.3702011108398438,2.955343723297119,-0.5921096801757812,0.0355067253112793,-3.568941116333008
FALSE,FALSE,non-alternating,54,54,John broadcasted the man who was wearing the hat something,John broadcasted something to the man who was wearing the hat,something,5,longDefinite,3846,84,-13.429514751653187,15.9,-0.9086265563964844,-0.45313912630081177,-5.4148188829422,-8.16811466217041,-5.7618303298950195
FALSE,FALSE,non-alternating,54,54,Juan broadcasted a man who was wearing a hat something,Juan broadcasted something to a man who was wearing a hat,something,5,longIndefinite,3847,35,-18.304956921376288,8.5,-0.9693222045898438,-0.06928151845932007,-3.5325336158275604,-4.864743798971176,-3.5745599269866943
FALSE,FALSE,non-alternating,54,54,Michael broadcasted her something,Michael broadcasted something to her,something,5,pronoun,3848,85,-3.3496410698862746,22.5,0.4657611846923828,-1.1087121963500977,-0.9396772384643555,-1.9480865001678467,3.5610860884189606
FALSE,FALSE,non-alternating,54,54,John broadcasted the man something,John broadcasted something to the man,something,5,shortDefinite,3849,36,-2.0672063888050616,30.142857142857142,-0.077056884765625,-0.3272181749343872,-4.770510315895081,-5.262214303016663,-0.7112232446670532
FALSE,FALSE,non-alternating,54,54,Juan broadcasted a man something,Juan broadcasted something to a man,something,5,shortIndefinite,3850,87,-10.520142499823123,13.416666666666666,0.17754364013671875,-0.23165273666381836,-3.2785484790802,-4.390615105628967,1.113370418548584
TRUE,FALSE,non-alternating,55,55,Linda groaned the man wearing the hat her discomfort,Linda groaned her discomfort to the man wearing the hat,def,1,longDefinite,3851,37,-8.536961940277251,20.09090909090909,-0.629364013671875,-2.525427520275116,-11.644524216651917,-11.83337652683258,-20.197399616241455
TRUE,FALSE,non-alternating,55,55,Mary groaned a man from work her discomfort,Mary groaned her discomfort to a man from work,def,1,longIndefinite,3852,88,-24.644534482853487,16.818181818181817,0.25585174560546875,-4.46249520778656,-9.882660627365112,-8.671206951141357,-1.0554802417755127
TRUE,FALSE,non-alternating,55,55,Maria groaned him her discomfort,Maria groaned her discomfort to him,def,1,pronoun,3853,38,-11.689581780519802,11.333333333333334,2.397541046142578,0.31426000595092773,-0.6812477111816406,-4.470978021621704,-7.96684855222702
TRUE,FALSE,non-alternating,55,55,Maria groaned the woman her discomfort,Maria groaned her discomfort to the woman,def,1,shortDefinite,3854,89,-9.563302302965894,15.2,0.7190208435058594,-2.2972970604896545,-2.6150107383728027,-7.341872215270996,-12.941322326660156
TRUE,FALSE,non-alternating,55,55,Mary groaned a woman her discomfort,Mary groaned her discomfort to a woman,def,1,shortIndefinite,3855,40,-11.543684276752174,1.8,0.5525741577148438,-3.642848014831543,-2.579068183898926,-5.388200521469116,-3.943199872970581
TRUE,FALSE,non-alternating,55,55,Mary groaned the woman who was wearing the hat her thanks,Mary groaned her thanks to the woman who was wearing the hat,def,2,longDefinite,3856,90,-15.36233943226398,4.666666666666667,-3.0861740112304688,-6.61872735619545,-10.846472144126892,-13.265204787254333,-18.451493620872498
TRUE,FALSE,non-alternating,55,55,Alice groaned a man who was wearing a hat her thanks,Alice groaned her thanks to a man who was wearing a hat,def,2,longIndefinite,3857,41,-24.48007480846718,6.923076923076923,-3.4651145935058594,-10.826692700386047,-12.23360338807106,-12.908454701304436,-23.17065817117691
TRUE,FALSE,non-alternating,55,55,Maria groaned him her thanks,Maria groaned her thanks to him,def,2,pronoun,3858,91,-15.311348556133453,31.4,0.5493431091308594,-3.8526834547519684,-3.720475196838379,-4.532041549682617,-10.096569180488586
TRUE,FALSE,non-alternating,55,55,Linda groaned the woman her thanks,Linda groaned her thanks to the woman,def,2,shortDefinite,3859,42,-13.676626116037369,11.545454545454545,-0.8801746368408203,-3.00790673494339,-7.159634113311768,-8.471300601959229,-7.993605136871338
TRUE,FALSE,non-alternating,55,55,Mary groaned a man her thanks,Mary groaned her thanks to a man,def,2,shortIndefinite,3860,93,-16.730335127562284,21.1,-2.072071075439453,-4.8930762112140656,-9.812611937522888,-10.994236469268799,-3.275349497795105
FALSE,FALSE,non-alternating,55,55,Maria groaned the man who was wearing the hat a response,Maria groaned a response to the man who was wearing the hat,indef,3,longDefinite,3861,43,-11.052827142790193,17.3,-2.7301177978515625,-3.915768802165985,-6.007302641868591,-7.868372678756714,-12.818206310272217
FALSE,FALSE,non-alternating,55,55,Bob groaned a woman wearing a hat a response,Bob groaned a response to a woman wearing a hat,indef,3,longIndefinite,3862,94,-11.641094055376016,2.125,-1.8510627746582031,-6.239353179931641,-11.920295476913452,-7.721588522195816,-12.888019680976868
FALSE,FALSE,non-alternating,55,55,Alice groaned him a response,Alice groaned a response to him,indef,3,pronoun,3863,45,-11.152549132704735,18.76923076923077,1.9252490997314453,-0.6294416785240173,-1.0498061180114746,0.49285006523132324,2.3108540773391724
FALSE,FALSE,non-alternating,55,55,Michael groaned the man a response,Michael groaned a response to the man,indef,3,shortDefinite,3864,95,-18.08332259359304,15.0,-1.0192451477050781,-1.2019692659378052,-4.727289319038391,-2.5612481832504272,3.966121554374695
FALSE,FALSE,non-alternating,55,55,Juan groaned a woman a response,Juan groaned a response to a woman,indef,3,shortIndefinite,3865,46,-8.822369207860902,9.75,-1.1140804290771484,-1.7577685117721558,-6.774331212043762,-3.5200438499450684,-2.2971503734588623
FALSE,FALSE,non-alternating,55,55,Bob groaned the man who was wearing the hat a reply,Bob groaned a reply to the man who was wearing the hat,indef,4,longDefinite,3866,96,-15.224448387685698,8.363636363636363,-2.4102935791015625,-5.075908124446869,-6.799825668334961,-7.202466130256653,-16.175431966781616
FALSE,FALSE,non-alternating,55,55,Linda groaned a man wearing a hat a reply,Linda groaned a reply to a man wearing a hat,indef,4,longIndefinite,3867,47,-16.82579611055553,7.444444444444445,-1.5188865661621094,-5.975380480289459,-10.604867696762085,-6.1885155737400055,-24.370606541633606
FALSE,FALSE,non-alternating,55,55,Juan groaned her a reply,Juan groaned a reply to her,indef,4,pronoun,3868,98,-13.74710591341136,32.111111111111114,-0.23813629150390625,-2.5094023942947388,-3.9555211067199707,-1.4844696521759033,-3.498863935470581
FALSE,FALSE,non-alternating,55,55,Linda groaned the man a reply,Linda groaned a reply to the man,indef,4,shortDefinite,3869,48,-22.03138307208428,20.25,-0.6994285583496094,-1.2624599933624268,-4.309319019317627,-3.4881738424301147,-10.257605075836182
FALSE,FALSE,non-alternating,55,55,Alice groaned a man a reply,Alice groaned a reply to a man,indef,4,shortIndefinite,3870,99,-10.708723232382908,12.727272727272727,0.11256980895996094,-0.5595892667770386,-4.435230493545532,-1.76995849609375,-7.267072558403015
FALSE,FALSE,non-alternating,55,55,Linda groaned the woman wearing the hat something,Linda groaned something to the woman wearing the hat,something,5,longDefinite,3871,50,-9.224501482356573,16.0,-0.3100852966308594,-0.5280489921569824,-4.697190046310425,-8.212811946868896,-3.6178438663482666
FALSE,FALSE,non-alternating,55,55,Mary groaned a woman who was wearing a hat something,Mary groaned something to a woman who was wearing a hat,something,5,longIndefinite,3872,0,-12.200917572132312,7.777777777777778,-0.7131690979003906,-1.1223848462104797,-4.900257796049118,-4.609653323888779,-8.37401556968689
FALSE,FALSE,non-alternating,55,55,Michael groaned her something,Michael groaned something to her,something,5,pronoun,3873,51,-4.779380403982941,4.909090909090909,0.4657611846923828,-1.1087121963500977,-1.4305543899536133,-3.3411548137664795,2.3437193632125854
FALSE,FALSE,non-alternating,55,55,Juan groaned the woman something,Juan groaned something to the woman,something,5,shortDefinite,3874,1,-8.93526839115657,21.1,-0.31008148193359375,-0.9194933176040649,-4.283853530883789,-6.619871616363525,7.165354013442993
FALSE,FALSE,non-alternating,55,55,Bob groaned a man something,Bob groaned something to a man,something,5,shortIndefinite,3875,52,-3.278850517468527,8.0,0.17754364013671875,-0.9290711879730225,-5.8513970375061035,-6.5585339069366455,6.410656929016113
FALSE,FALSE,non-alternating,56,56,Michael muttered the man wearing the hat the remarks,Michael muttered the remarks to the man wearing the hat,def,1,longDefinite,3876,3,-12.868912100791931,11.5,-0.6105461120605469,-2.290587902069092,-10.310806512832642,-10.030826687812805,-11.904441118240356
FALSE,FALSE,non-alternating,56,56,Juan muttered a woman who was from work the remarks,Juan muttered the remarks to a woman who was from work,def,1,longIndefinite,3877,53,-24.56517264037393,8.538461538461538,-0.5769004821777344,0.034497976303100586,-7.64463996887207,-7.489539861679077,-14.230308413505554
FALSE,FALSE,non-alternating,56,56,Maria muttered him the remarks,Maria muttered the remarks to him,def,1,pronoun,3878,4,-13.733781158458441,15.307692307692308,2.423257827758789,0.6482406854629517,-2.1219866275787354,-2.624440312385559,-11.884935140609741
FALSE,FALSE,non-alternating,56,56,Alice muttered the man the remarks,Alice muttered the remarks to the man,def,1,shortDefinite,3879,54,-12.7349181775935,12.5,0.6458778381347656,-2.248156428337097,-6.994815349578857,-5.9716198444366455,-13.86373233795166
FALSE,FALSE,non-alternating,56,56,John muttered a man the remarks,John muttered the remarks to a man,def,1,shortIndefinite,3880,5,-14.237392737530172,17.818181818181817,0.18079757690429688,-3.433467388153076,-6.222592353820801,-1.9464151859283447,-15.624590873718262
TRUE,FALSE,non-alternating,56,56,Alice muttered the man who was wearing the hat her hello,Alice muttered her hello to the man who was wearing the hat,def,2,longDefinite,3881,56,-15.544024538248777,14.23076923076923,0.9686775207519531,-1.8767460584640503,-13.068918704986572,-17.226617336273193,-15.381482362747192
TRUE,FALSE,non-alternating,56,56,Maria muttered a man wearing a hat her hello,Maria muttered her hello to a man wearing a hat,def,2,longIndefinite,3882,6,-24.407674779416993,12.333333333333334,1.5003280639648438,-4.503624320030212,-13.034082055091858,-16.998335003852844,-28.36795562505722
TRUE,FALSE,non-alternating,56,56,Linda muttered him her hello,Linda muttered her hello to him,def,2,pronoun,3883,57,-18.670350557775237,37.22222222222222,3.716754913330078,-0.2255716323852539,-1.4939616918563843,-5.566658854484558,-9.62673681974411
TRUE,FALSE,non-alternating,56,56,Linda muttered the woman her hello,Linda muttered her hello to the woman,def,2,shortDefinite,3884,8,-11.822273372439668,13.363636363636363,3.148632049560547,0.3173191547393799,-5.673210620880127,-11.296119332313538,-16.48410153388977
TRUE,FALSE,non-alternating,56,56,Mary muttered a man her hello,Mary muttered her hello to a man,def,2,shortIndefinite,3885,58,-17.391966648749076,16.4,1.9853324890136719,-2.7842202186584473,-8.358301877975464,-10.750510573387146,-2.62248957157135
FALSE,FALSE,non-alternating,56,56,Linda muttered the man who was from work a response,Linda muttered a response to the man who was from work,indef,3,longDefinite,3886,9,-23.669876151921926,18.545454545454547,-2.0801315307617188,0.7731711268424988,-9.579406380653381,-13.73927628993988,-26.49735975265503
FALSE,FALSE,non-alternating,56,56,John muttered a man who was wearing a hat a response,John muttered a response to a man who was wearing a hat,indef,3,longIndefinite,3887,59,-12.54178096196847,11.6,-3.0393829345703125,-6.651381552219391,-10.886322975158691,-13.711887001991272,-20.552542209625244
FALSE,FALSE,non-alternating,56,56,Juan muttered her a response,Juan muttered a response to her,indef,3,pronoun,3888,10,-12.67498938459903,32.09090909090909,-0.2305908203125,-2.257094979286194,-4.613250494003296,-4.46931254863739,-6.600022196769714
FALSE,FALSE,non-alternating,56,56,Maria muttered the woman a response,Maria muttered a response to the woman,indef,3,shortDefinite,3889,61,-14.82760429935297,13.8,-1.4048099517822266,-0.2924953103065491,-6.8499608635902405,-7.871523857116699,-7.156839370727539
FALSE,FALSE,non-alternating,56,56,Maria muttered a man a response,Maria muttered a response to a man,indef,3,shortIndefinite,3890,11,-7.443121071206406,7.5,-0.3770942687988281,-0.31356287002563477,-6.908600389957428,-7.218622207641602,-6.9631946086883545
FALSE,FALSE,non-alternating,56,56,Maria muttered the woman who was wearing the hat a reply,Maria muttered a reply to the woman who was wearing the hat,indef,4,longDefinite,3891,62,-12.800570490915561,10.555555555555555,-2.4363441467285156,-4.763250708580017,-9.91832959651947,-13.857311964035034,-15.588886618614197
FALSE,FALSE,non-alternating,56,56,Linda muttered a man who was from work a reply,Linda muttered a reply to a man who was from work,indef,4,longIndefinite,3892,13,-21.193965654732892,10.0,-1.776947021484375,0.12483835220336914,-7.429177284240723,-11.202685236930847,-23.99013090133667
FALSE,FALSE,non-alternating,56,56,John muttered her a reply,John muttered a reply to her,indef,4,pronoun,3893,63,-13.712263760040514,27.5,-0.23813629150390625,-1.7770265340805054,-4.016946196556091,-4.649235486984253,-6.226334571838379
FALSE,FALSE,non-alternating,56,56,Mary muttered the woman a reply,Mary muttered a reply to the woman,indef,4,shortDefinite,3894,14,-14.118373060482554,17.8,-1.084991455078125,-0.28486502170562744,-6.120022416114807,-8.469821453094482,-10.811270952224731
FALSE,FALSE,non-alternating,56,56,John muttered a woman a reply,John muttered a reply to a woman,indef,4,shortIndefinite,3895,64,-13.375816967803985,7.5,-0.6688175201416016,-0.9575263261795044,-5.35272753238678,-7.0844080448150635,-10.240843057632446
FALSE,FALSE,non-alternating,56,56,Bob muttered the woman from work something,Bob muttered something to the woman from work,something,5,longDefinite,3896,15,-34.27599512680899,18.9,-0.18880462646484375,-0.030060887336730957,-10.91700792312622,-16.88116216659546,-21.20763099193573
FALSE,FALSE,non-alternating,56,56,Alice muttered a woman who was from work something,Alice muttered something to a woman who was from work,something,5,longIndefinite,3897,66,-25.64796274859691,9.272727272727273,0.06549072265625,3.355189561843872,-11.22977876663208,-11.68999457359314,-14.66676414012909
FALSE,FALSE,non-alternating,56,56,Mary muttered him something,Mary muttered something to him,something,5,pronoun,3898,16,-12.335856402525678,8.857142857142858,2.190603256225586,-2.984798550605774,-4.404276371002197,-8.27473795413971,-13.757353782653809
FALSE,FALSE,non-alternating,56,56,Alice muttered the man something,Alice muttered something to the man,something,5,shortDefinite,3899,67,-21.985685062245466,15.333333333333334,-0.077056884765625,0.034449100494384766,-11.701829075813293,-13.204519748687744,-5.899757623672485
FALSE,FALSE,non-alternating,56,56,Alice muttered a woman something,Alice muttered something to a woman,something,5,shortIndefinite,3900,18,-15.306290000793524,3.75,0.05180549621582031,-0.01644158363342285,-7.562577128410339,-7.5311150550842285,-7.489408016204834
FALSE,FALSE,non-alternating,57,57,John roared the man wearing the hat the instructions,John roared the instructions to the man wearing the hat,def,1,longDefinite,3901,68,-16.185946696510655,6.888888888888889,-1.1379241943359375,-4.810290217399597,-9.705642223358154,-8.860723733901978,-8.05385446548462
FALSE,FALSE,non-alternating,57,57,John roared a woman wearing a hat the instructions,John roared the instructions to a woman wearing a hat,def,1,longIndefinite,3902,19,-18.729495937004685,12.25,-0.8538475036621094,-8.2800532579422,-9.17245164513588,-8.223274439573288,-4.734441637992859
FALSE,FALSE,non-alternating,57,57,Bob roared her the instructions,Bob roared the instructions to her,def,1,pronoun,3903,69,-14.843165234895423,14.125,0.7430667877197266,-1.0029854774475098,-1.7902922630310059,0.12142515182495117,-3.5566461086273193
FALSE,FALSE,non-alternating,57,57,Maria roared the man the instructions,Maria roared the instructions to the man,def,1,shortDefinite,3904,20,-16.045166490832344,32.44444444444444,0.11850166320800781,-2.291352868080139,-5.59148895740509,-4.598046660423279,-8.452136278152466
FALSE,FALSE,non-alternating,57,57,Linda roared a woman the instructions,Linda roared the instructions to a woman,def,1,shortIndefinite,3905,71,-15.904654178535566,22.181818181818183,-0.14122772216796875,-4.51774001121521,-3.1078176498413086,-2.776388168334961,-8.628900527954102
TRUE,FALSE,non-alternating,57,57,Maria roared the woman who was wearing the hat her reply,Maria roared her reply to the woman who was wearing the hat,def,2,longDefinite,3906,21,-18.469575787195936,14.1,-1.7722015380859375,-4.578791379928589,-10.302846550941467,-12.187646985054016,-25.02740740776062
TRUE,FALSE,non-alternating,57,57,Maria roared a woman who was wearing a hat her reply,Maria roared her reply to a woman who was wearing a hat,def,2,longIndefinite,3907,72,-21.81656259088777,21.0,-1.8072319030761719,-8.81465470790863,-10.374725133180618,-9.642397373914719,-25.964087426662445
TRUE,FALSE,non-alternating,57,57,Maria roared him her reply,Maria roared her reply to him,def,2,pronoun,3908,22,-20.42596395284636,39.81818181818182,2.06597900390625,-1.5952136516571045,-4.151091694831848,-5.722715854644775,-9.027900218963623
TRUE,FALSE,non-alternating,57,57,Maria roared the woman her reply,Maria roared her reply to the woman,def,2,shortDefinite,3909,73,-17.374467995367013,35.6,0.4337959289550781,-1.0493550300598145,-9.478496789932251,-8.954061627388,-13.165119171142578
TRUE,FALSE,non-alternating,57,57,Mary roared a woman her reply,Mary roared her reply to a woman,def,2,shortIndefinite,3910,24,-14.72477911831811,30.5,-0.3394794464111328,-2.556347966194153,-7.165936350822449,-4.475568056106567,-8.78985071182251
FALSE,FALSE,non-alternating,57,57,Bob roared the man who was wearing the hat an order,Bob roared an order to the man who was wearing the hat,indef,3,longDefinite,3911,74,-11.624448092305101,11.153846153846153,-1.883544921875,-4.954625606536865,-7.181329727172852,-9.496716618537903,-14.65014135837555
FALSE,FALSE,non-alternating,57,57,Michael roared a woman who was from work an order,Michael roared an order to a woman who was from work,indef,3,longIndefinite,3912,25,-30.12068960466422,8.454545454545455,-0.8650665283203125,1.3124144077301025,-4.80560040473938,-5.631886780261993,-10.674671411514282
FALSE,FALSE,non-alternating,57,57,Maria roared him an order,Maria roared an order to him,indef,3,pronoun,3913,76,-9.742321421334054,28.3,1.8278160095214844,-1.3921635150909424,-0.5272535085678101,0.0024976730346679688,11.468662977218628
FALSE,FALSE,non-alternating,57,57,Alice roared the man an order,Alice roared an order to the man,indef,3,shortDefinite,3914,26,-9.73080613987986,14.666666666666666,-0.85150146484375,-1.5709657669067383,-4.074992060661316,-4.652001261711121,2.3887041807174683
FALSE,FALSE,non-alternating,57,57,Mary roared a woman an order,Mary roared an order to a woman,indef,3,shortIndefinite,3915,77,-13.060482869157568,20.88888888888889,-0.7872257232666016,-3.21049964427948,-2.080336809158325,-1.8191967010498047,-4.298539638519287
FALSE,FALSE,non-alternating,57,57,John roared the woman who was wearing the hat some directions,John roared some directions to the woman who was wearing the hat,indef,4,longDefinite,3916,27,-13.811329682474025,9.714285714285714,-1.8382110595703125,-2.1488009691238403,-6.773128390312195,-6.3003416657447815,-5.35549795627594
FALSE,FALSE,non-alternating,57,57,Michael roared a man wearing a hat some directions,Michael roared some directions to a man wearing a hat,indef,4,longIndefinite,3917,78,-16.30848439678084,4.0,-0.7321929931640625,-0.9943691492080688,-8.816285610198975,-4.684548377990723,-15.959497690200806
